91.2284,98.0392,61.4931
92.4238,97.8279,63.4416
93.243,96.9769,62.7021
92.8472,95.6878,61.8881
92.5926,95.2898,61.2607
91.7778,95.2657,61.0743
91.2974,93.4809,63.0375
91.6364,91.1667,64.1869
91.2952,90.3614,62.7235
91.771,88.0565,61.3585
93.2285,85.8787,60.3748
93.3199,85.819,60.123
91.8799,84.4828,61.1067
91.2239,83.5102,61.4131
92.4055,83.5912,60.6693
93.8716,83.184,59.8359
94.5825,83.0755,58.8983
94.5594,83.1042,58.4954
94.9453,82.674,58.84
96.2412,82.6416,58.7827
96.6879,82.6266,57.9908
95.8295,82.1936,57.4153
94.7819,82.2086,57.1968
93.4731,81.7388,57.2415
92.7997,80.637,58.6048
92.963,80.2139,59.761
92.6996,80.2139,59.761
91.9648,80.2415,59.713
91.2417,80.4571,59.36
91.9312,80.7847,59.1294
93.9548,81.0026,59.8438
95.3044,81.0811,60.5134
95.2511,81.0811,60.7592
94.5358,81.3063,60.6761
93.8093,82.4324,58.7054
93.2287,83.5102,57.0087
92.2065,84.1379,56.4766
92.1588,85.3978,55.9701
93.6376,85.5231,57.9006
94.899,85.0443,60.036
95.1592,85.4237,59.5946
95.2415,85.1719,58.8859
95.5414,84.9153,58.2339
95.0971,85.3747,57.5578
94.528,86.185,58.2759
95.5887,86.7052,59.3021
96.4715,86.8383,58.2397
96.6158,87.0903,56.5677
97.0769,87.2093,56.0478
96.8531,87.2093,55.8389
96.3947,87.3113,56.3327
97.4291,87.5746,57.5214
98.1767,87.9856,57.7319
97.0148,88.2353,56.752
96.044,88.8264,56.2391
95.9581,90.721,56.4511
96.4814,92.0245,56.8755
96.5211,92.0245,58.5736
95.3629,91.4768,59.7802
93.5741,90.1074,58.4061
92.077,89.2857,57.3096
90.4094,90.463,58.2112
90.1751,91.9982,59.0858
91.3312,92.3535,60.0461
91.2883,93.6437,60.8849
89.0592,93.229,59.4668
87.052,91.8115,58.1395
86.6226,92.6347,57.3717
85.7889,93.1677,56.6038
85.6348,93.7255,58.0981
85.3911,93.1451,59.7962
83.8064,91.5578,57.0875
82.8729,91.3269,53.7779
82.6266,92.3565,53.2026
82.645,93.389,52.9207
82.645,93.9649,53.2363
82.645,94.7596,54.4014
82.645,95.6767,55.0021
82.645,96.7582,54.2143
82.645,97.6169,53.5714
82.645,97.9552,53.1278
82.645,98.1321,52.6579
82.645,98.4546,53.0074
95.0292,98.6842,53.5733
95.6378,98.6842,54.0187
95.3338,98.6842,54.6095
94.6154,98.6842,54.7747
94.717,98.7522,54.0879
94.4172,99.0789,53.5753
93.071,99.6689,54.0623
92.4772,100,54.5455
92.7607,100,55.5509
92.308,100,56.7953
92.0245,100.067,56.7335
91.0371,100.403,56.3062
90.0865,100.671,56.5466
90.1796,100.949,57.1923
90.0281,101.507,58.136
90.5564,101.757,59.5208
91.7077,101.633,59.4585
92.4405,101.823,57.8551
92.963,102.424,56.5946
93.4589,103.068,55.4498
93.75,103.423,55.0704
94.2788,103.233,56.768
95.6006,103.034,58.0007
96.8981,103.151,56.916
97.4026,103.034,55.9701
97.6343,103.134,56.927
98.1152,103.448,57.8995
98.7137,103.448,59.0864
99.5611,103.448,60.3708
100.365,103.618,59.6069
100.671,103.977,58.6618
100.435,104.167,58.5938
99.6052,104.161,58.5938
98.4364,103.802,59.7925
97.6318,103.756,61.2334
97.4026,103.862,59.8108
96.6432,103.362,57.9193
96.412,103.034,57.6039
97.5981,103.075,57.4934
98.3932,102.565,58.202
97.9665,101.329,59.2282
95.0147,100.96,58.7332
92,101.3,57.5972
91.2143,100.711,57.3177
91.2594,99.4639,57.4274
92.2747,99.0789,58.3052
92.9359,98.9927,59.9339
92.795,98.1459,59.9747
93.0328,97.6987,58.5678
93.8005,97.5524,57.9151
95.0726,96.4537,57.9151
96.5076,93.8084,58.4185
97.6244,92.2608,59.703
98.0753,92.0937,60.24
98.3978,91.3595,59.6424
99.5744,91.2461,60.6485
100.568,90.0043,60.6485
101.201,88.3902,60.6485
101.996,88.2833,60.6485
101.752,88.5444,60.6485
100.957,87.4915,60.6485
100.026,85.9699,60.6485
99.6107,85.6912,67.6856
99.7351,84.9689,66.6344
98.9231,84.2697,64.1643
97.2177,84.2697,61.2452
96.4963,84.2697,58.8926
96.5062,84.4506,56.8621
96.5806,84.8552,55.6961
97.4089,85.3966,54.7802
98.2353,85.9468,55.0272
98.3075,85.7898,57.1501
98.0392,85.0731,58.5938
97.81,84.7458,58.5938
97.3384,85.0944,58.5177
96.8581,85.5787,58.1784
96.3871,85.7143,58.0373
97.0965,85.4903,58.8417
98.543,85.2468,59.4919
99.571,85.3837,59.2576
100.383,86.8877,58.9056
100.548,88.2353,57.4679
99.8818,86.9463,56.1798
96.8987,86.9463,55.2931
95.0382,86.9463,54.3771
96.0268,86.9463,55.044
96.6055,85.6331,55.9599
96.7742,87.4806,55.732
96.4715,88.8293,55.0144
95.7183,90.5285,54.4091
94.9637,91.3636,53.6326
94.7937,92.6799,53.5106
96.1652,93.75,55.324
97.7082,94.2014,56.7978
98.0265,95.1731,56.4785
98.2043,95.9236,56.1798
98.6236,96.464,56.1798
99.1664,96.5385,56.1798
100.063,96.3871,56.6043
102.237,96.6228,57.1404
104.256,96.7842,58.0425
104.368,97.0984,59.1785
103.428,97.6572,58.7514
102.716,98.1613,57.6154
103.304,98.5475,57.0005
103.373,98.6378,56.5701
100.826,98.3153,56.8412
98.563,98.3359,57.8286
98.2895,98.8885,57.6816
98.1599,99.0789,55.9713
97.0303,99.0331,54.7967
95.5209,99.5263,54.1099
94.4763,100,53.5714
94.4791,99.1373,55.2613
95.7819,99.2432,56.9927
97.3151,100.944,56.6617
97.3915,101.362,56.2345
97.7791,99.8657,56.1026
99.0609,98.6842,55.9978
99.2175,98.9665,56.7467
98.9404,98.4525,58.0585
99.0606,97.4782,59.0418
98.7248,97.6698,59.8654
96.3218,98.0392,59.661
93.4816,97.1267,58.6103
91.8813,97.3302,58.0304
90.8463,98.892,57.8068
92.4127,99.1404,58.1631
94.2124,98.5695,59.3169
92.4513,99.098,59.1779
92.4513,100.295,57.163
92.4513,100.4,55.6535
92.4513,100.105,54.4542
89.9078,100,53.613
93.5217,99.9421,55.3444
97.4854,99.2842,57.0342
99.4921,98.9692,56.354
99.4464,99.2959,55.6147
98.7744,99.0417,55.634
96.5739,98.3924,55.7373
96.1598,98.0418,56.9777
97.6346,98.3643,58.9772
97.9628,98.1767,59.761
97.8419,97.8947,59.761
97.2094,98.4023,59.4835
96.7742,98.6429,59.0148
98.1161,98.3204,59.5554
100.156,98.6262,60.8814
100.95,99.5059,60.6109
100.946,99.4131,59.1701
101.098,98.7099,58.2234
101.351,98.8651,57.5525
101.351,99.3377,57.8785
100.185,99.058,59.2525
98.3766,98.9404,59.129
97.4133,99.0789,57.2189
96.6234,98.8698,56.2819
95.8476,98.6842,56.6011
94.875,99.011,57.2249
93.8442,99.0789,59.1802
93.3238,98.9404,60.4024
93.1677,99.0789,58.9955
92.9124,98.9404,58.0438
92.795,99.0606,58.8481
92.963,99.0293,59.7759
92.7997,98.7025,61.5266
93.4731,98.5191,62.8091
94.3396,98.1966,61.9088
94.6184,98.0808,61.4031
95.283,98.73,62.0408
95.9113,97.1986,62.7885
95.8599,94.6995,63.5897
95.9876,94.3396,63.0432
96.5917,94.2072,60.8724
96.5684,94.2072,59.3718
95.6497,94.2072,58.5611
95.5209,94.2072,58.3785
95.9115,94.2072,58.953
95.2212,94.2072,58.8467
94.2373,88.9888,57.7195
93.75,90.3422,57.0972
93.2315,90.9091,57.3157
92.4824,91.1685,57.797
92.8411,92.3431,59.4258
95.1926,93.904,60.4136
95.1926,94.7699,59.0068
95.1926,95.2657,57.8981
95.1926,96.5805,57.7868
95.1926,98.0255,57.7668
95.1926,98.9472,58.8011
95.1926,100.067,59.6668
95.1926,100.677,58.1954
95.1926,101.361,56.8182
95.1926,101.754,56.0227
95.1926,101.633,55.1872
104.299,102.084,56.0489
102.933,102.555,57.211
102.698,102.788,56.8123
101.647,103.142,55.8544
98.3221,102.761,55.4477
96.6484,101.782,55.2435
97.8146,101.633,55.6737
98.797,101.757,57.17
98.6411,101.544,58.3389
96.5556,101.376,59.031
93.9147,101.721,59.4918
92.4174,101.732,59.3742
92.0825,101.387,59.3768
93.2812,101.351,59.7325
92.3664,101.351,60.2143
90.1977,101.297,61.0785
89.9113,100.957,61.1829
89.8204,101,59.3885
90.3604,101.074,58.2216
90.7207,100.35,58.5636
89.6519,99.6098,58.7104
87.2386,99.2802,58.1448
85.2571,98.9535,57.5035
85.9714,99.6379,55.9301
88.2143,100.631,54.5455
89.2857,100.478,55.2008
87.7857,100.268,55.9132
86.6695,100.524,56.8119
87.9053,101.074,57.8966
88.7574,101.351,57.9016
89.7532,101.351,57.5675
90.8726,101.569,57.8215
90.3864,101.569,58.3827
87.0231,101.569,59.9466
83.496,100.623,62.2953
82.9967,99.6296,62.7598
85.7531,99.6296,61.9784
87.3753,104.167,61.3605
86.2487,103.917,60.8607
85.8621,103.75,61.6014
85.9744,104.14,62.7496
87.5862,104.671,61.5266
89.394,104.826,59.7759
89.2899,104.102,59.7759
89.5466,103.448,59.7759
90.5282,103.448,59.7759
91.0023,103.23,59.7759
91.6818,102.876,59.7759
92.9149,102.839,59.7759
94.4236,103.151,68.1561
95.0212,103.051,65.9924
94.5112,103.077,63.8354
93.6224,103.716,64.0985
93.4402,104.092,64.7563
92.7995,104.167,65.6233
91.125,104.167,65.6696
89.8247,104.167,63.4755
91.2112,104.178,61.79
93.5647,104.543,61.286
94.4258,104.572,61.0796
95.0425,104.207,61.3295
94.4881,104.167,61.0777
93.75,104.167,60.2204
93.9316,103.967,59.9816
94.5385,103.293,60.4655
95.4434,103.134,61.8744
94.8365,103.448,64.2611
93.2778,103.168,65.0487
92.4055,103.034,64.3489
91.5635,102.989,63.6846
90.471,102.418,63.1459
90.5367,102.08,64.2304
91.5154,102.429,65.509
91.35,102.084,63.5289
89.3208,101.918,61.3481
88.1802,102.573,60.0222
89.1291,102.74,58.8565
90.2812,102.74,59.4447
92.0564,102.74,59.9933
92.9032,102.74,59.8738
91.9195,102.74,59.7842
90.166,102.74,60.2681
87.6693,102.536,60.7832
88.0848,101.501,61.5391
90.641,99.6778,62.6242
91.9066,98.6842,65.2877
93.1219,98.3695,68.0929
93.1759,96.6559,69.5204
92.2043,94.9417,71.9423
91.1155,94.7815,74.219
89.5742,94.9367,74.8015
88.2217,92.2468,74.5426
88.9623,90.7785,74.3579
91.1344,92.6852,72.3716
92.6341,92.9815,69.6291
93.4775,92.5926,69.6291
93.9811,92.8042,69.6291
94.7404,93.3543,69.6291
95.96,94.0162,69.6291
97.4116,94.3396,69.6291
99.7615,94.3396,69.6291
101.351,94.3396,69.6291
101.123,94.4471,57.9088
99.9982,94.7456,57.3433
97.8726,94.9367,56.6877
95.4913,94.9367,57.2663
92.6655,94.9367,58.1473
90.5932,95.216,59.4479
89.6715,96.1549,61.0027
88.4337,97.1085,60.6619
89.2376,97.6674,59.5685
91.185,98.1818,58.6343
91.5465,98.5578,57.7257
90.9202,98.8,58.2703
90.3614,99.4579,59.5347
90.3614,99.3579,59.0628
90.4556,99.2,57.5799
90.7428,99.8421,56.7533
91.4802,100,56.2213
92.229,100,56.4739
92.5131,100,57.7857
92.5926,100,58.118
92.5926,100,56.7022
92.8318,100.188,55.6139
93.9316,100.523,54.8087
95.473,100.612,54.1516
95.7212,100.277,55.7583
95.7212,100,57.4182
95.7212,100.26,57.279
95.7212,100.4,57.0604
95.7212,100.268,56.6214
95.7212,100.53,56.0893
95.7212,101.074,56.0364
95.7212,101.009,56.1412
95.7212,100.949,56.7784
78.5878,100.862,57.9854
80.6419,100.541,57.7764
82.7255,100.968,55.9521
84.3797,101.308,54.9986
84.4015,100.632,55.2013
83.8636,100.29,55.5173
84.614,100.854,57.2537
82.012,101.074,58.7614
79.5961,100.946,57.6515
80.9197,101.151,56.6038
82.6967,101.735,56.5042
83.5211,101.718,56.3978
83.0931,101.633,57.5616
83.1381,101.955,59.0104
82.847,101.767,57.9877
82.1639,101.224,56.3285
81.9672,101.498,55.6421
82.8698,102.041,55.1296
84.281,101.746,55.6222
85.252,101.633,57.1072
87.4286,101.928,57.5017
89.379,101.931,56.4252
89.6429,101.633,55.508
89.4782,101.743,54.4126
88.5526,101.71,53.5714
87.3399,101.365,54.2527
86.5774,101.555,54.9396
86.4999,101.476,56.2356
86.9048,100.454,57.8329
87.9264,99.2,57.4891
89.9372,99.3421,56.6148
92.1468,98.7097,56.8604
92.7059,97.451,57.6224
91.0494,97.1394,58.4822
88.8935,95.6458,59.5246
88.609,95.6348,59.2525
87.8714,95.0514,57.8785
86.2799,93.2661,57.0591
86.402,92.9896,56.6286
86.4541,91.2979,56.5287
86.8316,91.8811,56.9592
88.0487,93.2204,56.9711
89.2307,92.6499,55.7174
88.3874,94.1279,54.7709
86.6963,94.8972,55.5941
86.5061,94.1038,56.391
87.6658,93.508,57.3866
88.9666,92.9348,58.488
89.4717,92.9446,58.2079
90,92.6327,57.7572
89.759,92.4224,58.1312
88.8782,92.9574,58.6968
88.2456,93.1045,59.7994
87.8337,91.9752,61.1254
86.9268,92.1715,60.1677
85.7276,93.6149,58.4998
84.9399,93.5849,57.5101
84.4506,93.8568,56.6358
84.8591,93.8099,56.8421
85.6838,93.0468,57.6041
86.0937,92.5223,57.4094
87.5128,91.8451,56.4369
89.1146,91.184,55.6283
90.1118,91.2928,54.719
91.6609,91.8505,54.1831
92.2972,92.1171,54.38
91.818,93.2747,54.5455
91.3039,93.6338,54.9319
90.7051,93.2075,55.3345
90.6616,93.985,55.7626
90.6966,94.7098,56.2828
89.9465,92.704,56.2513
88.7994,91.3256,56.0408
87.9546,92.6738,56.6523
88.2832,93.1265,57.9641
89.0664,92.555,57.9746
89.2773,92.2427,56.6628
89.0131,92.5267,55.64
87.8902,92.4932,54.6333
86.615,91.9286,54.0724
86.2069,91.4634,55.1839
86.8845,91.7751,56.1798
87.7769,92.4133,55.0103
88.0702,92.9538,53.8021
87.934,93.1677,53.4151
87.1143,93.7692,52.9418
86.8784,94.6537,52.9477
88.0322,94.9367,53.2297
89.3186,94.9367,53.6157
89.2497,95.4771,54.703
88.2725,96.4853,55.4947
87.5376,97.3077,54.4073
86.2341,97.9101,53.3808
86.1094,98.4211,53.3043
87.4868,98.372,53.2097
87.6115,98.5326,54.0745
87.6402,98.9964,55.6743
88.0294,98.8358,56.0844
87.7412,98.7182,55.3615
86.6045,99.045,54.8734
86.7976,99.6344,54.5748
88.4143,99.7351,54.3738
89.1041,99.6,55.1849
88.49,99.9271,55.9701
87.3907,100.4,54.8205
86.9502,100.303,53.5258
87.0238,100.301,53.2601
86.7642,100.636,53.0714
85.5504,100.671,53.2563
84.0837,100.78,53.9284
83.8277,101.12,54.2507
85.1986,101.351,53.6725
86.8666,101.351,53.1915
88.1815,101.616,53.6293
88.5214,101.961,54.1094
88.2604,101.897,55.4613
88.2833,101.633,57.343
88.5444,101.757,57.9151
87.6964,101.677,57.9151
86.0997,101.957,58.2297
85.1549,102.651,58.7997
84.7458,102.552,59.5544
84.601,102.329,60.5147
84.4511,102.516,59.769
84.8366,102.74,57.5831
84.4924,102.74,55.9076
83.5455,102.146,54.2961
83.3333,101.683,53.619
83.9661,102.101,54.9137
84.9048,102.114,55.8924
85.5223,100.964,53.949
86.5216,100.379,52.0833
86.5116,100.357,53.2857
85.1722,100.021,54.9193
83.7017,100,56.4026
82.4889,99.8887,58.2549
82.4781,99.6,58.6306
83.5605,99.7113,57.8387
84.4982,100,58.1461
84.4787,100,59.6524
83.9374,100.177,60.5407
83.0309,100.513,60.6631
83.0251,100.671,60.2078
83.9511,100.671,59.1403
84.2697,100.671,59.6862
84.462,100.93,62.169
85.0841,101.074,62.9842
86.1177,100.815,61.9422
87.7395,100.671,61.1051
89.2835,100.671,60.4879
89.9091,100.671,61.0874
89.6472,102.905,62.4795
89.5488,102.905,62.0452
89.6429,96.4238,60.653
89.5433,99.8268,59.5734
89.9871,97.9788,58.6358
90.3614,102.074,58.6684
90.1861,100.874,59.1298
89.6683,100.874,58.1089
88.7806,100.874,56.2424
87.9897,94.7721,55.7029
88.0348,93.8649,56.015
88.4809,91.706,56.9855
88.4358,91.5335,59.3834
87.788,90.5322,60.8404
87.0264,90.0974,60.4731
86.5921,89.8032,60.2866
87.6148,89.0012,60.4081
89.5664,88.7574,60.7278
90.4071,89.2846,61.3501
90.2084,89.9936,61.1296
90.7208,90.3582,59.7929
91.4634,90.7273,58.9117
91.4634,91.1885,58.5671
91.2892,91.6587,58.6169
90.2003,91.9392,59.3145
88.4385,92.0245,59.0208
87.8571,92.0245,56.9181
88.73,92.2472,55.4396
89.5787,91.2177,54.8357
89.6172,88.7639,54.3478
89.4611,88.9619,56.2133
89.6217,89.3257,58.1092
89.2464,87.6901,57.7312
89.9466,86.6545,57.2874
91.4612,86.462,57.4334
91.6883,87.531,57.6536
92.0912,87.6069,58.7308
92.3608,83.9691,60.1266
92.6695,84.213,59.9409
94.0669,87.01,59.2266
95.8491,85.5312,58.3195
97.4067,85.7983,57.3091
98.0392,87.2093,57.7376
97.6901,87.2093,58.8647
96.7709,87.2093,59.2885
95.4989,87.2093,59.2885
93.4107,87.9091,58.702
91.8158,89.2146,57.6837
91.4155,89.8204,57.0453
91.0055,90.2907,56.6148
90.3038,90.9858,56.62
89.6129,91.7399,57.2707
88.8971,93.603,57.5153
87.8873,94.6477,56.8647
88.8736,94.557,56.4217
90.1645,94.9766,56.6353
89.6856,95.4782,56.8729
89.0598,96.2663,58.5843
88.2176,96.7742,60.2314
87.0456,96.5583,59.9914
86.386,96.5279,59.7534
87.3176,97.1964,59.5172
88.9581,98.1818,59.2943
89.2941,98.3617,60.0144
88.6277,98.543,60.7209
88.5527,99.571,60.477
89.4503,100.383,60.19
90.6981,100.609,58.9157
91.6387,100.274,57.6923
92.0245,100.33,58.0156
90.7537,100.935,58.3523
89.5404,101.49,58.9964
89.7092,101.465,59.694
89.8204,100.657,58.6369
90.0671,100.413,57.3824
89.7168,100.671,57.0784
88.4504,100.96,56.8616
86.9939,101.3,57.8305
86.8361,101.351,59.3019
87.8331,101.351,59.6803
88.5088,101.313,59.5618
89.0511,100.973,59.3682
89.491,101.623,59.1339
89.7583,102.657,59.5066
89.8992,102.947,60.221
90.7208,102.856,60.1728
91.9061,102.207,59.6928
92.4706,102.68,59.0864
92.3784,103.836,58.3942
91.2628,103.833,58.4659
91.0799,103.202,59.0404
91.5991,102.822,60.0216
91.1545,102.893,61.369
90.9091,103.345,60.953
89.9193,103.949,59.2581
88.8435,104.575,58.4037
89.0496,104.189,58.0644
90.4027,103.759,58.9078
90.0043,103.862,60.942
87.7045,103.569,61.1113
86.3245,103.572,59.5314
85.9961,104.001,58.8235
87.1659,104.601,58.8235
88.4411,104.895,59.63
88.7701,104.566,61.3385
89.0342,103.932,62.1013
89.2857,103.537,61.8452
89.1906,103.448,61.2099
88.9307,103.163,60.3457
89.2931,102.145,60.6722
89.8204,101.726,61.7925
89.5541,101.726,61.4075
88.7615,101.887,60.1676
88.4901,102.551,59.0008
89.0828,102.74,57.8559
89.7773,102.74,58.4094
90.5215,102.74,60.0382
90.1234,102.74,60.6553
89.6473,102.429,60.5328
90.1592,102.329,59.8315
90.3614,102.639,58.7724
89.5851,102.74,58.9588
88.7831,102.595,60.0179
88.6885,101.901,60.4839
88.4274,101.351,60.4839
89.1963,101.066,59.9244
90.1036,100.726,58.9793
89.8075,100.826,59.2416
89.1613,100.892,60.4325
88.07,100.071,60.834
87.9644,99.3377,60.5881
89.2791,99.3377,59.9244
90.4605,99.3377,58.9793
90.9091,99.3377,58.9763
90.7623,99.3377,59.6794
90.5455,99.3222,60.1982
90.6922,98.6729,60.5626
91.4044,98.0392,60.1224
91.7982,97.1457,59.0549
91.1411,95.5944,58.5345
89.4103,94.8943,58.4205
88.4734,94.0097,58.3658
88.7344,92.9492,58.3658
88.8679,92.795,58.1385
89.3994,92.8148,57.5816
89.5873,91.8396,57.6063
89.0426,90.9091,58.7423
88.5714,90.9091,59.6659
88.8487,90.969,60.1459
89.2857,91.2461,61.0484
89.414,90.9653,62.8577
89.6048,90.4143,63.5802
89.2123,90.4294,62.3932
89.3926,90.7032,60.8384
90.3217,89.9107,59.0439
90.8835,88.6845,58.6459
91.8721,88.4024,59.8181
92.5926,88.5527,60.4295
91.8275,88.5318,60.308
90.3836,88.2708,59.5595
89.4953,88.0892,58.0649
89.0554,87.0751,57.5348
88.9286,87.3645,58.3206
89.1589,88.4804,59.4118
89.2857,87.8321,61.25
89.961,87.4725,62.0968
91.3509,86.8919,61.0887
92.5522,85.7083,60.3335
92.8157,85.5331,59.972
92.8594,87.2429,60.3197
92.7812,89.1654,61.6892
92.6192,89.6899,61.89
93.5335,89.8204,60.64
93.7162,90.0476,59.7694
93.1677,90.6003,59.297
93.3098,91.1391,60.8584
93.3055,91.1308,60.8584
92.0341,91.153,60.8584
91.4044,91.9142,60.8584
92.6381,92.7996,60.8584
94.3359,93.1677,60.8584
96.3489,93.4565,67.076
97.4026,94.8243,65.9269
96.8731,96.1923,66.218
95.8836,96.3871,65.9885
95.2817,96.5335,65.4113
95.3406,97.3966,63.991
95.5414,98.2742,62.5026
95.2923,98.6068,64.6271
94.3336,98.6842,67.6483
92.8138,98.7208,70.9062
91.1825,99.0476,74.1669
90.8772,99.3377,75.4733
91.7805,99.3377,74.1486
92.1951,99.4993,71.386
91.8212,99.9271,68.7906
90.0888,100.465,66.447
88.7574,101.044,65.2925
88.9232,101.351,64.573
89.4547,101.104,64.4343
88.5462,100.764,62.8719
87.0894,100.788,60.8036
87.0277,101.128,59.2217
87.9529,101.351,57.8369
88.9856,101.688,57.5429
89.3888,102.312,57.6534
89.6429,102.894,58.7667
89.5038,103.318,60.6583
89.0638,103.338,60.6586
88.9286,103.034,59.3327
89.2279,103.145,58.6917
89.901,103.448,58.4628
89.494,103.744,57.9634
88.197,103.862,57.1896
87.5088,103.566,56.9067
87.4847,103.575,57.1235
88.4673,103.934,56.8608
89.5178,104.132,55.6071
89.7783,103.419,54.6857
88.7278,103.688,54.1951
87.5479,104.498,53.7634
87.7595,104.053,54.9301
89.2519,103.904,56.2438
90.6265,104.478,56.3107
90.3744,104.797,56.2051
89.4911,104.073,56.1144
88.9413,103.799,56.0096
89.2634,104.458,56.823
89.9615,104.583,58.5999
90.0266,104.283,59.3613
89.3284,104.032,59.0112
88.2716,103.908,58.3078
87.6077,104.718,57.0916
87.5701,104.842,56.2673
88.7655,104.505,55.8496
90.7637,104.583,55.6414
91.8658,103.794,56.2727
92.2385,103.167,56.8741
93.1012,103.044,59.2027
95.2137,102.621,61.4574
97.6589,102.835,61.2075
98.8192,103.105,60.631
99.0411,103.034,60.631
99.577,102.927,60.631
100.37,102.294,60.631
101.296,101.844,60.631
101.23,101.191,60.631
100.632,101.044,60.631
101.282,101.041,53.2401
102.162,100.946,53.9123
101.918,101.256,54.6208
102.4,101.232,56.5167
102.282,100.733,58.0953
100.893,99.5187,57.5427
100.826,98.3798,57.0342
101.166,98.0573,57.2475
101.292,97.7255,57.466
100.616,97.093,57.8684
99.706,96.7643,58.3157
98.7169,96.1479,58.4606
98.294,95.7741,58.5746
99.04,95.465,57.8137
98.7765,94.4742,56.8187
98.0392,94.481,55.8548
98.2972,94.0805,54.7268
97.5254,94.2113,54.8137
95.3411,95.5438,55.8352
93.3965,95.7692,56.4259
92.887,95.9015,56.5323
94.4949,93.4662,56.3285
95.2611,90.57,55.005
93.6464,89.5977,53.9568
92.5926,86.7899,54.6425
91.0979,84.9518,55.3394
90.2113,84.8726,55.775
90.8709,84.1969,56.2953
89.3208,84.038,56.6871
87.7193,84.2697,57.1176
87.7193,84.3097,56.7498
87.7193,84.5477,55.9016
87.7193,84.9268,55.2947
87.7193,85.1676,54.6908
87.7193,85.2273,54.5062
81.3612,86.1549,55.2134
83.0021,87.2887,55.7327
85.316,87.7575,55.3242
88.7399,88.6529,54.9451
91.2032,89.5124,54.856
92.125,90.2003,54.7558
93.2808,91.0625,55.244
95.3589,91.4634,55.9616
97.5611,91.4634,56.7285
99.749,91.625,57.7084
101.791,91.8293,57.8118
102.422,91.6677,57.1512
102.893,91.1973,56.8182
103.057,91.0976,56.8182
102.09,91.3636,56.8772
100.888,91.4214,57.094
100.353,88.7931,56.9619
100.163,86.2069,55.3144
99.3671,86.564,53.9568
99.058,88.1034,54.1429
99.9618,86.8496,54.3384
100.132,85.7273,54.9513
99.6859,88.6554,55.7625
99.6253,88.2382,55.2505
99.2,87.5511,54.0512
99.4211,89.3578,53.4692
100.309,89.8398,53.1853
100.644,90.1104,53.0871
100.491,90.3614,53.9576
100.156,90.3614,54.7445
100,91.0664,55.977
100,91.0664,57.3404
100.314,91.0664,56.523
100.903,91.0664,55.3609
